policyholder_id,first_name,last_name,date_of_birth,gender,city,province,driving_license_year
PH-B659DDC9,Carmelo,Mocenigo,2002-01-26,M,Roma,RM,2023
PH-E0511F79,Orlando,Anastasi,1992-08-18,M,Torino,TO,2018
PH-CA62141A,Lamberto,Porcellato,1989-08-16,M,Milano,MI,2012
PH-2CA13C26,Osvaldo,Brenna,1960-11-08,M,Napoli,NA,1981
PH-04FFC9B2,Gioachino,Tremonti,1957-06-06,M,Verona,VR,1981
PH-795EDFE8,Fabrizio,Parpinel,1959-08-02,M,Cagliari,CA,1982
PH-1807DF43,Fabrizio,Cignaroli,1976-08-25,M,Parma,PR,2003
PH-B5517E48,Gemma,Manunta,1995-07-06,F,Bologna,BO,2017
PH-B0CA6DB5,Gemma,Tacchini,1974-11-25,F,Bari,BA,1993
PH-50C7D9E0,Ennio,Bocca,1990-11-25,M,Milano,MI,2011
PH-0193487E,Dolores,Rizzoli,1978-08-25,F,Firenze,FI,2007
PH-DFC695F9,Giada,Pulci,1975-12-22,F,Taranto,TA,1997
PH-EBBB1123,Giulietta,Sorrentino,1991-07-21,F,Brescia,BS,2011
PH-D9B281F7,Antonina,Onisto,2002-03-11,F,Napoli,NA,2023
PH-98F38419,Giorgio,Gradenigo,1963-08-16,M,Milano,MI,1990
PH-9EA1C79C,Simone,Ferrata,1991-08-13,M,Bari,BA,2012
PH-AED5F4C6,Marina,Canevascini,2001-12-17,F,Verona,VR,2022
PH-C2C19D31,Chiara,Marinetti,1970-11-03,F,Roma,RM,1991
PH-D66CFE5E,Adele,Petrassi,1991-07-10,F,Bari,BA,2017
PH-8608E642,Mariano,Parmitano,1956-08-09,M,Catania,CT,1985
PH-AB4542FD,Marcello,Rossellini,1973-12-08,M,Napoli,NA,1996
PH-E6B22257,Mario,Ricci,1988-02-12,M,Catania,CT,2010
PH-79B4A291,Durante,Mantegna,1956-10-10,M,Trieste,TS,1978
PH-FE7E38D8,Ludovico,Filzi,1996-05-02,M,Catania,CT,2022
PH-45122736,Sante,Mazzocchi,2000-04-26,M,Roma,RM,2021
PH-61CFF39A,Federigo,Pezzali,1983-04-21,M,Napoli,NA,2010
PH-C4BDC4A2,Lucio,Maderno,1974-04-22,M,Roma,RM,1996
PH-579CE7CA,Tonia,Stradivari,1968-03-08,F,Verona,VR,1995
PH-EBE8378F,Gioachino,Modugno,1985-09-17,M,Milano,MI,2013
PH-66E18D17,Nicola,Liverotti,1989-10-21,M,Milano,MI,2015
PH-6FC992B0,Lisa,Ossani,1978-05-22,F,Roma,RM,2006
PH-9BEDD0AF,Carla,Zarlino,1993-04-26,F,Verona,VR,2021
PH-367546CE,Erika,Verga,1986-04-23,F,Bologna,BO,2008
PH-0CCDB149,Elena,Vidoni,1996-10-26,F,Milano,MI,2015
PH-2B986D09,Allegra,Scalfaro,1966-05-22,F,Lecce,LE,1989
PH-3349E62B,Veronica,Foscari,1984-06-28,F,Napoli,NA,2003
PH-337D2AC2,Raimondo,Maderno,1958-07-20,M,Bari,BA,1983
PH-67AB8637,Bartolomeo,Pizziol,1962-08-24,M,Brescia,BS,1982
PH-9317775F,Telemaco,Cilea,1999-12-06,M,Padova,PD,2022
PH-54AFC255,Leopoldo,Goldstein,1987-03-06,M,Reggio Emilia,RE,2006
PH-DB7602A9,Giosuè,Cossiga,1965-06-11,M,Trieste,TS,1989
PH-3552B16E,Vincenza,Ramazzotti,1960-08-12,F,Bologna,BO,1983
PH-4F3CDA33,Nicolò,Borgia,1973-02-02,M,Napoli,NA,1999
PH-8B621FFA,Maria,Soffici,1985-09-05,F,Roma,RM,2007
PH-7C1CDD9F,Ramona,Piccio,1979-02-05,F,Brescia,BS,2001
PH-83CC0B20,Vittorio,Toldo,1998-02-22,M,Cagliari,CA,2018
PH-8FDA7795,Piero,Venturi,1989-04-14,M,Roma,RM,2015
PH-78E21DD4,Amleto,Olivetti,1977-01-10,M,Lecce,LE,1996
PH-91E8CD63,Calcedonio,Cantimori,1992-01-01,M,Firenze,FI,2019
PH-7403B9B7,Flora,Norbiato,2000-04-23,F,Verona,VR,2023
PH-5B664069,Dolores,Battisti,1956-01-13,F,Bari,BA,1978
PH-3AC181B4,Paulina,Piazzi,1973-04-03,F,Bologna,BO,1999
PH-2CADFE17,Imelda,Ricci,1957-10-05,F,Roma,RM,1986
PH-F69CE05F,Coriolano,Altera,1962-01-21,M,Parma,PR,1989
PH-813694F6,Bettina,Guicciardini,1966-05-10,F,Napoli,NA,1993
PH-E291632F,Gianfrancesco,Tonisto,1958-01-17,M,Bologna,BO,1976
PH-3A38CC4B,Nadia,Zabarella,2001-08-15,F,Roma,RM,2023
PH-991F6E85,Gianfrancesco,Rusticucci,1976-02-02,M,Verona,VR,1996
PH-C690CEBB,Licia,Peranda,1957-10-21,F,Milano,MI,1976
PH-D61747A1,Ronaldo,Tartini,1962-06-04,M,Parma,PR,1989
PH-43F20F4E,Enzo,Murri,1973-08-02,M,Milano,MI,1998
PH-E184CCFA,Allegra,Soprano,1999-01-04,F,Roma,RM,2021
PH-E04D3C97,Coluccio,Malaparte,1980-08-28,M,Bologna,BO,2004
PH-B77447AE,Pierluigi,Briccialdi,1974-12-11,M,Milano,MI,1996
PH-2495B3DA,Carla,Civaschi,1992-10-05,F,Trieste,TS,2020
PH-B88C8194,Maurilio,Mazzacurati,1979-11-19,M,Bergamo,BG,2000
PH-7CEAEE90,Massimo,Santoro,1977-05-08,M,Napoli,NA,2005
PH-22837E22,Etta,Tremonti,1966-07-08,F,Napoli,NA,1984
PH-9A90CB7A,Saverio,Navarria,1984-06-18,M,Palermo,PA,2003
PH-335C8F01,Martina,Cagnotto,1956-06-12,F,Torino,TO,1976
PH-5F594170,Margherita,Samele,1977-08-16,F,Bari,BA,1996
PH-63FCD596,Lucio,Boitani,1972-03-28,M,Napoli,NA,1991
PH-220EDEAC,Leonardo,Bazzi,1976-08-16,M,Roma,RM,1995
PH-A3FEC365,Damiano,Argurio,1965-06-19,M,Roma,RM,1988
PH-1518ADCD,Massimo,Cantimori,2000-02-06,M,Trieste,TS,2019
PH-B9FEDBCD,Tatiana,Dallara,1990-06-24,F,Parma,PR,2012
PH-7FFDD75E,Gioachino,Tozzi,1975-05-22,M,Torino,TO,2003
PH-51427658,Federico,Villarosa,1978-09-01,M,Bari,BA,2000
PH-82EE9D02,Diana,Montalti,1955-06-17,F,Genova,GE,1980
PH-991FBC91,Patrizia,Regge,1957-09-18,F,Napoli,NA,1986
PH-5BE8D5A9,Marisa,Giannelli,1998-12-02,F,Bologna,BO,2018
PH-986A2C9B,Pellegrino,Fallaci,1966-04-25,M,Roma,RM,1991
PH-B6F4ADB3,Flavio,Righi,1971-04-05,M,Napoli,NA,1997
PH-86F05243,Livia,Badoer,1985-04-05,F,Torino,TO,2004
PH-1F83CE12,Rosaria,Fibonacci,1985-11-05,F,Roma,RM,2010
PH-AEB89950,Roberto,Riccardi,1958-10-01,M,Messina,ME,1977
PH-5F8DFACB,Ottavio,Agostinelli,1996-01-04,M,Taranto,TA,2017
PH-1A171F40,Vanessa,Gabbana,1966-09-22,F,Padova,PD,1994
PH-094D1A5E,Etta,Ligorio,1984-12-21,F,Torino,TO,2005
PH-80DF8B93,Vanessa,Boaga,1965-01-09,F,Lecce,LE,1989
PH-18137E99,Claudio,Valier,1975-08-23,M,Bari,BA,1998
PH-A70E3D52,Eliana,Ostinelli,1999-03-18,F,Milano,MI,2020
PH-1914EAF4,Ilaria,Ferrucci,1963-07-14,F,Torino,TO,1987
PH-292BBA2D,Roman,Carnera,1969-06-26,M,Milano,MI,1997
PH-AB07E041,Giuseppe,Stein,1958-06-17,M,Genova,GE,1976
PH-C51B3B31,Vincenzo,Mazzi,1984-06-20,M,Brescia,BS,2002
PH-663B1C68,Osvaldo,Perini,1976-11-07,M,Verona,VR,2001
PH-81E2AE86,Damiano,Natta,2002-12-02,M,Perugia,PG,2022
PH-D97FD1D6,Mauro,Satriani,1981-02-18,M,Napoli,NA,2006
PH-3318BF9C,Fedele,Malpighi,1971-08-22,M,Bari,BA,1997
PH-ED9FCAD7,Calcedonio,Chigi,1966-09-06,M,Napoli,NA,1989
PH-B739AC70,Luca,Casagrande,1997-06-19,M,Milano,MI,2016
PH-035F0149,Gino,Marino,1979-03-16,M,Brescia,BS,1997
PH-D07A5D7E,Daniele,Fagotto,1985-01-11,M,Parma,PR,2012
PH-A793E333,Licia,Cipolla,1992-10-03,F,Roma,RM,2016
PH-D3547CA6,Tullio,Pedroni,2003-02-13,M,Roma,RM,2023
PH-813123B3,Lucrezia,Cicala,1973-12-06,F,Torino,TO,1994
PH-F79BB90B,Priscilla,Passalacqua,1962-10-21,F,Parma,PR,1981
PH-688BD582,Piersanti,Fantoni,1969-02-04,M,Milano,MI,1993
PH-4536BEB3,Sergius,Valmarana,2001-08-25,M,Padova,PD,2020
PH-70563B30,Tonia,Dossi,2002-07-25,F,Perugia,PG,2022
PH-C6A63164,Fabio,Stein,1966-08-26,M,Genova,GE,1990
PH-332E6E09,Ivo,Cimarosa,1969-05-11,M,Bari,BA,1996
PH-F405D5E4,Eliana,Medici,1997-09-17,F,Torino,TO,2016
PH-70F1285A,Roberto,Bernetti,1992-08-06,M,Milano,MI,2010
PH-9F5C98EF,Laura,Aloisio,1967-02-03,F,Salerno,SA,1991
PH-D77D6F54,Sebastiano,Cianciolo,1963-01-09,M,Taranto,TA,1989
PH-C0380CE7,Fulvio,Pastine,1987-08-02,M,Salerno,SA,2015
PH-0F717328,Patrizia,Togliatti,1995-12-22,F,Milano,MI,2013
PH-9B675175,Simone,Pizziol,1994-06-24,M,Torino,TO,2022
PH-91F50099,Silvestro,Praga,1981-11-16,M,Catania,CT,2008
PH-0893F17D,Veronica,Ruggeri,1986-05-06,F,Padova,PD,2005
PH-B18F6232,Melina,Desio,1961-12-03,F,Monza,MB,1980
PH-B105B6BD,Aurora,Zetticci,1970-09-25,F,Milano,MI,1988
PH-513A0270,Amalia,Galuppi,1992-12-10,F,Messina,ME,2017
PH-6B07ABF5,Giulia,Balbo,1962-08-25,F,Napoli,NA,1983
PH-F632FD7D,Giada,Gasperi,1991-06-27,F,Salerno,SA,2010
PH-E13DBFC9,Ninetta,Lussu,1958-03-11,F,Verona,VR,1986
PH-7BE5FCD8,Donatella,Saragat,1997-04-26,F,Catania,CT,2022
PH-DF02C141,Paulina,Taliercio,1955-12-27,F,Milano,MI,1975
PH-CB4DF117,Paloma,Torlonia,1966-10-11,F,Pescara,PE,1984
PH-A3AD6E56,Camilla,Carnera,1964-04-18,F,Modena,MO,1983
PH-9DF90D54,Graziano,Vento,1976-01-02,M,Firenze,FI,1996
PH-613D2AB3,Mirko,Veneziano,1971-05-27,M,Trieste,TS,1997
PH-2F723DE7,Ansaldo,Rossi,2001-11-18,M,Torino,TO,2020
PH-FDB3BCD1,Gian,Raurica,1994-02-25,M,Bergamo,BG,2021
PH-485B4660,Claudio,Gramsci,1970-05-02,M,Palermo,PA,1990
PH-DB61BD31,Giulietta,Balbo,1972-11-03,F,Genova,GE,1998
PH-F2EDC441,Maria,Iadanza,1963-02-25,F,Monza,MB,1986
PH-06B3028E,Maurilio,Broschi,1994-12-23,M,Bergamo,BG,2022
PH-4FEF9576,Margherita,Casadei,1992-02-20,F,Bologna,BO,2019
PH-397867BE,Gilberto,Foscari,1998-02-18,M,Milano,MI,2022
PH-019AB2D5,Maurizio,Rensi,1980-07-12,M,Salerno,SA,2005
PH-F9CD1818,Ezio,Cilea,1988-09-16,M,Bari,BA,2015
PH-67F626EE,Geronimo,Foconi,1998-10-24,M,Brescia,BS,2021
PH-ED689ED7,Atenulf,Nicolini,1994-10-03,M,Modena,MO,2018
PH-13F68151,Nina,Lollobrigida,1979-08-23,F,Brescia,BS,2003
PH-11529344,Fabrizio,Missoni,1971-04-12,M,Roma,RM,1993
PH-B8938288,Vanessa,Maglio,1978-02-05,F,Perugia,PG,2004
PH-0AB58611,Jacopo,Interminei,1978-09-07,M,Roma,RM,2004
PH-F610B83C,Uberto,Caetani,1974-11-09,M,Reggio Emilia,RE,2000
PH-42ED8771,Durante,Polesel,1985-03-03,M,Verona,VR,2009
PH-B220204E,Annunziata,Lerner,1998-01-06,F,Palermo,PA,2019
PH-C11FD9A1,Dino,Chiappetta,1985-08-16,M,Napoli,NA,2006
PH-A7A7B449,Gionata,Comboni,1989-11-07,M,Messina,ME,2018
PH-B0270ECF,Ludovico,Gramsci,1988-11-25,M,Reggio Emilia,RE,2017
PH-08BC5BC8,Panfilo,Stein,1975-08-23,M,Roma,RM,1993
PH-5313362D,Clelia,Ioppi,1976-12-08,F,Palermo,PA,2000
PH-B61B583F,Sandra,Porzio,1969-09-21,F,Milano,MI,1994
PH-1CFC0FEC,Lidia,Salvo,1973-06-21,F,Napoli,NA,2000
PH-43714A0E,Benvenuto,Caboto,1984-07-09,M,Roma,RM,2009
PH-1EA56CDA,Patrizio,Totino,1958-02-14,M,Roma,RM,1977
PH-D525FB2D,Gianna,Pacillo,1956-12-08,F,Roma,RM,1982
PH-3DC527FD,Rodolfo,Sraffa,1979-09-27,M,Roma,RM,2006
PH-B73D34CF,Marcantonio,Acerbi,1974-06-05,M,Milano,MI,1995
PH-F8179F17,Zaira,Caboto,1960-11-17,F,Milano,MI,1989
PH-FA6814CE,Roman,Odescalchi,1980-09-22,M,Perugia,PG,1998
PH-258F73C9,Azeglio,Udinesi,1976-12-02,M,Perugia,PG,2000
PH-42012C93,Livia,Gaito,1989-10-23,F,Milano,MI,2008
PH-17A48146,Pomponio,Franscini,1982-02-18,M,Messina,ME,2007
PH-E912B81B,Simone,Inzaghi,1990-07-03,M,Milano,MI,2019
PH-5D33A0CB,Luigi,Lopresti,1985-07-17,M,Napoli,NA,2006
PH-3A81E9D7,Irma,Verri,1993-03-09,F,Reggio Emilia,RE,2021
PH-5FCDF699,Domenico,Zichichi,1961-10-09,M,Milano,MI,1987
PH-10537D26,Melania,Munari,1979-09-23,F,Roma,RM,2006
PH-49F3053A,Teresa,Bellò,1960-08-07,F,Milano,MI,1989
PH-1E64C156,Antonino,Calbo,1959-03-16,M,Roma,RM,1980
PH-1BB7D1C9,Romeo,Antelami,1986-12-24,M,Torino,TO,2011
PH-3029BF60,Cassandra,Cuda,1994-05-23,F,Bari,BA,2013
PH-2A7CC60D,Ranieri,Saraceno,1963-07-19,M,Roma,RM,1981
PH-5F344132,Achille,Rensi,1999-03-13,M,Verona,VR,2019
PH-0F3C31D8,Gaspare,Cherubini,1980-03-18,M,Milano,MI,2003
PH-631B4C67,Leone,Cundari,1975-04-09,M,Milano,MI,2001
PH-8E90ED39,Guglielmo,Cabrini,2003-02-09,M,Roma,RM,2022
PH-553458FD,Sophia,Onio,1958-02-09,F,Roma,RM,1985
PH-FFEFF217,Fortunata,Bragaglia,1969-05-02,F,Parma,PR,1991
PH-1D0C6D93,Niccolò,Deledda,1963-09-07,M,Monza,MB,1992
PH-D3EA3452,Annamaria,Petrocelli,1995-01-19,F,Napoli,NA,2014
PH-A5E71AA4,Liberto,Giannuzzi,1967-08-10,M,Palermo,PA,1994
PH-B88C4595,Luigina,Burcardo,1982-05-11,F,Torino,TO,2000
PH-8487D738,Vanessa,Cadorna,1986-06-20,F,Firenze,FI,2005
PH-A3AE883C,Adelasia,Fuseli,2002-02-11,F,Salerno,SA,2022
PH-B78E1C3D,Matilda,Bosio,1958-05-23,F,Cagliari,CA,1986
PH-1239DE18,Donatello,Gemito,1984-07-05,M,Milano,MI,2008
PH-15BEBBD6,Ugolino,Russo,1985-12-24,M,Firenze,FI,2010
PH-A1B892CC,Adriana,Alfonsi,1973-12-20,F,Taranto,TA,2000
PH-B3B8276A,Massimo,Casellati,1981-09-02,M,Catania,CT,2000
PH-661CD164,Piersanti,Cherubini,1980-09-27,M,Cagliari,CA,2006
PH-41F57BE2,Matilda,Bondumier,1990-08-25,F,Salerno,SA,2009
PH-B85EECF7,Federica,Pasqua,1993-09-04,F,Taranto,TA,2012
PH-437A9172,Barbara,Camicione,1975-01-13,F,Roma,RM,1997
PH-43FACBE4,Claudio,Mazzi,1999-05-25,M,Milano,MI,2023
PH-20BB452D,Liana,Mannoia,1991-10-12,F,Napoli,NA,2011
PH-8D6182AD,Edoardo,Pasolini,1991-10-28,M,Milano,MI,2018
PH-5C27D105,Donato,Cocci,1995-07-03,M,Torino,TO,2017
PH-9625AFCD,Bartolomeo,Turchetta,1990-02-16,M,Firenze,FI,2013
PH-7B34EDF7,Paulina,Alighieri,1967-05-02,F,Roma,RM,1985
PH-B13F85A4,Ezio,Rossellini,1966-02-25,M,Genova,GE,1993
PH-32F336A5,Jolanda,Fusani,1968-12-12,F,Torino,TO,1987
PH-2E4600C1,Enzo,Polizzi,1970-10-07,M,Taranto,TA,1993
PH-2FA60F95,Rembrandt,Gagliardi,1971-01-02,M,Milano,MI,2000
PH-0A12183C,Calogero,Callegari,1960-02-15,M,Roma,RM,1987
PH-56F107C7,Claudia,Castioni,1998-02-24,F,Torino,TO,2016
PH-7CE51950,Oreste,Nicolucci,1960-08-03,M,Milano,MI,1984
PH-D20652DD,Pomponio,Medici,1980-02-07,M,Parma,PR,2003
PH-AC3404F7,Elladio,Granatelli,1988-01-04,M,Brescia,BS,2006
PH-5E1E0F90,Giada,Branciforte,1963-09-11,F,Bari,BA,1992
PH-7FC24CB4,Gionata,Visconti,1956-05-04,M,Palermo,PA,1981
PH-D8CC1CD2,Romana,Lucarelli,1981-04-24,F,Roma,RM,2009
PH-E9E34C71,Alfredo,Manzoni,1966-01-04,M,Pescara,PE,1995
PH-D8A23633,Geronimo,Trapani,1985-07-11,M,Bari,BA,2004
PH-45F86EF1,Torquato,Farnese,1982-01-22,M,Lecce,LE,2004
PH-F2F29498,Ottone,Malaparte,1981-06-01,M,Milano,MI,2009
PH-CB37B9A9,Arnulfo,Giradello,1961-03-10,M,Torino,TO,1987
PH-22CDDCA0,Simone,Pavone,1979-12-01,M,Napoli,NA,1999
PH-D23EF99F,Costanzo,Giusti,1960-04-18,M,Milano,MI,1981
PH-DCCFFBBA,Mercedes,Bondumier,1968-11-07,F,Roma,RM,1989
PH-3135505C,Nicoletta,Ammaniti,1997-02-13,F,Roma,RM,2016
PH-FAC99E75,Michelotto,Mercalli,1993-06-18,M,Roma,RM,2012
PH-6355EC1A,Cecilia,Pederiva,1974-09-10,F,Verona,VR,2001
PH-FCFE3B53,Pierina,Puglisi,1992-04-21,F,Bergamo,BG,2019
PH-D2F0782F,Mirko,Vergassola,1996-03-03,M,Napoli,NA,2018
PH-2ACF9302,Fedele,Semitecolo,1968-04-27,M,Milano,MI,1986
PH-5084E16B,Antonietta,Antonacci,2000-03-16,F,Genova,GE,2020
PH-BDE54E2F,Renata,Boito,1986-09-13,F,Verona,VR,2011
PH-91925843,Alberto,Iacobucci,1987-05-12,M,Padova,PD,2016
PH-7A377A6C,Giampiero,Barsanti,1993-03-28,M,Bologna,BO,2016
PH-8BDC213A,Annunziata,Pezzali,2002-12-13,F,Torino,TO,2021
PH-63D044EB,Tonino,Luciani,1973-08-19,M,Palermo,PA,2000
PH-44C47F3C,Temistocle,Prada,1956-02-08,M,Brescia,BS,1982
PH-0180A151,Ludovica,Pignatti,1957-03-04,F,Bari,BA,1985
PH-D301CF60,Bruno,Valguarnera,1992-02-12,M,Firenze,FI,2010
PH-FA89233E,Ninetta,Corradi,2002-12-28,F,Roma,RM,2021
PH-BEF49F4F,Gustavo,Brancaccio,1970-06-06,M,Firenze,FI,1994
PH-CF79DA36,Lodovico,Bosurgi,1973-01-09,M,Padova,PD,1995
PH-A578D6B5,Tullio,Fiorucci,1980-06-21,M,Perugia,PG,1998
PH-A9C4F268,Ermanno,Valguarnera,1999-04-05,M,Bari,BA,2018
PH-3AFB8D1C,Marcantonio,Pepe,1973-07-13,M,Padova,PD,1993
PH-776080E1,Baccio,Mastroianni,1968-01-05,M,Roma,RM,1992
PH-3BB6E16C,Raffaello,Giorgetti,1996-02-09,M,Milano,MI,2018
PH-CD756986,Arturo,Gottardi,1977-12-14,M,Bologna,BO,2005
PH-86FA3882,Barbara,Rizzo,1976-02-03,F,Roma,RM,1998
PH-2D58A00C,Daniele,Sanguineti,1959-06-16,M,Verona,VR,1987
PH-5D434C19,Rosalia,Bersani,1975-03-23,F,Roma,RM,1993
PH-49B9CE38,Lodovico,Duodo,1967-08-27,M,Milano,MI,1996
PH-9920F38F,Carolina,Anastasi,1963-03-06,F,Torino,TO,1990
PH-E6BEB503,Edoardo,Amato,1969-07-26,M,Torino,TO,1997
PH-6862C682,Dina,Tamburello,2001-09-07,F,Milano,MI,2021
PH-F54D2C16,Isabella,Treves,1987-06-20,F,Milano,MI,2005
PH-32C85877,Ugo,Guidone,1964-02-23,M,Perugia,PG,1982
PH-B024D528,Fabio,Palazzo,1994-01-07,M,Milano,MI,2017
PH-7585A0B6,Caterina,Ioppi,1958-05-21,F,Milano,MI,1976
PH-C80A2417,Danilo,Badoglio,1964-06-02,M,Verona,VR,1990
PH-FE2A7738,Iolanda,Riccardi,1992-06-03,F,Napoli,NA,2014
PH-107F1F54,Germana,Trevisan,1993-03-28,F,Genova,GE,2017
PH-0069AFFB,Azeglio,Iadanza,1979-11-26,M,Messina,ME,2005
PH-8731FAEF,Victoria,Borsiere,1986-02-23,F,Monza,MB,2005
PH-FA2CDB08,Mercedes,Santoro,1992-06-28,F,Verona,VR,2013
PH-49DE3707,Tullio,Omma,1996-08-05,M,Firenze,FI,2019
PH-5206F289,Annetta,Tartaglia,1958-06-24,F,Milano,MI,1984
PH-98B6FEB0,Fabio,Pacelli,1997-04-24,M,Brescia,BS,2016
PH-469A4B70,Diana,Gualtieri,1961-01-15,F,Roma,RM,1987
PH-EB23C08B,Claudio,Carpaccio,1998-08-17,M,Brescia,BS,2019
PH-038656F6,Gianluigi,Tomei,1991-04-04,M,Torino,TO,2019
PH-5D22B339,Adelasia,Battisti,1996-09-17,F,Roma,RM,2022
PH-1485A2DF,Alberico,Gottardi,1977-01-27,M,Roma,RM,2000
PH-14F6CF60,Antonino,Serlupi,1996-11-11,M,Firenze,FI,2021
PH-95B6C7A3,Mirco,Pasqua,1977-08-20,M,Napoli,NA,1996
PH-8462262B,Cristina,Endrizzi,1959-05-13,F,Salerno,SA,1987
PH-E996975B,Amleto,Virgilio,2002-06-21,M,Catania,CT,2023
PH-F76AAC45,Piero,Garzoni,1999-08-26,M,Padova,PD,2022
PH-B2A04890,Ida,Grassi,1993-11-14,F,Bologna,BO,2014
PH-CF9B72E0,Piermaria,Micca,1960-11-14,M,Lecce,LE,1984
PH-750C1323,Greco,Bosio,2000-06-04,M,Catania,CT,2021
PH-3346F52F,Pina,Palmisano,1985-03-06,F,Torino,TO,2008
PH-31BD1FA8,Carolina,Tebaldi,1977-04-02,F,Padova,PD,2005
PH-400A4627,Sylvia,Bernardi,1996-08-06,F,Brescia,BS,2016
PH-18EF57CB,Ferdinando,Garozzo,1967-10-13,M,Messina,ME,1988
PH-7B07912D,Nadia,Beffa,1972-06-22,F,Messina,ME,1997
PH-EBA215B1,Pasquale,Bompiani,1980-02-04,M,Messina,ME,2001
PH-91E6E3A1,Marissa,Lombroso,1975-07-18,F,Roma,RM,1994
PH-B6485C6F,Lorenzo,Monaco,1973-01-22,M,Milano,MI,1998
PH-F9FBE6CE,Barbara,Virgilio,1956-07-23,F,Roma,RM,1980
PH-BB719C26,Rolando,Alfonsi,1960-01-15,M,Roma,RM,1978
PH-766D1351,Nanni,Filogamo,1986-02-06,M,Brescia,BS,2015
PH-D92ED9D6,Giulia,Zarlino,1975-05-22,F,Roma,RM,1993
PH-D8B619DF,Leopoldo,Golgi,1980-12-05,M,Lecce,LE,2004
PH-F0E97234,Ronaldo,Pacetti,1960-08-20,M,Roma,RM,1988
PH-E3CB8C0E,Silvio,Ferrata,1989-05-22,M,Palermo,PA,2015
PH-C95A0415,Gioele,Contrafatto,1968-03-12,M,Milano,MI,1987
PH-39C5576A,Adriano,Platini,2000-08-13,M,Milano,MI,2020
PH-E41B8D25,Alfio,Giannone,1980-08-11,M,Trieste,TS,2005
PH-5C18ABBC,Mattia,Aloisio,1997-03-17,M,Napoli,NA,2022
PH-8ACC5286,Mario,Abba,1985-10-23,M,Salerno,SA,2013
PH-408A2F58,Nicola,Martucci,1967-07-14,M,Roma,RM,1993
PH-2AA0EE34,Bianca,Florio,1960-01-08,F,Modena,MO,1981
PH-C3F9C1BA,Virgilio,Giolitti,1967-12-21,M,Napoli,NA,1993
PH-375B106F,Piero,Stucchi,1994-02-20,M,Brescia,BS,2018
PH-46D46CF8,Atenulf,Coardi,1971-09-08,M,Bergamo,BG,1997
PH-E2A61D89,Victoria,Littizzetto,1972-11-21,F,Taranto,TA,1992
PH-24ECDEBF,Beatrice,Battelli,1994-01-18,F,Taranto,TA,2016
PH-E7AA14F4,Fernanda,Travia,1983-01-02,F,Genova,GE,2002
PH-9EDE60B5,Lucia,Palladio,1978-06-10,F,Bologna,BO,1998
PH-724127B4,Marina,Brenna,2003-10-21,F,Bologna,BO,2023
PH-3CFEA7C8,Raffaella,Caetani,1999-01-19,F,Messina,ME,2018
PH-09D799F6,Toni,Chiesa,1972-08-19,M,Monza,MB,1993
PH-243E78F4,Silvia,Pertini,1970-02-01,F,Roma,RM,1998
PH-5C9A475C,Benvenuto,Zoppetti,1963-03-17,M,Firenze,FI,1985
PH-01D8BC98,Annunziata,Rizzoli,1967-07-25,F,Napoli,NA,1991
PH-0B57017D,Stefania,Ceschi,1999-04-02,F,Milano,MI,2023
PH-C778E153,Fiamma,Maffei,1992-01-05,F,Bari,BA,2019
PH-2E86D360,Giulio,Mengolo,1965-01-14,M,Bergamo,BG,1984
PH-AC40E78F,Lisa,Mogherini,1992-05-09,F,Verona,VR,2012
PH-C6E4603F,Griselda,Sandi,1972-11-07,F,Bologna,BO,1990
PH-B977FEE6,Guarino,Giannotti,1964-04-01,M,Monza,MB,1985
PH-C8A89A64,Benvenuto,Fioravanti,1969-06-28,M,Milano,MI,1990
PH-2ED1705A,Chiara,Cantimori,1979-07-05,F,Milano,MI,2002
PH-F92E8716,Ermanno,Camuccini,1956-12-21,M,Bari,BA,1980
PH-46322907,Dolores,Salata,1962-09-15,F,Roma,RM,1991
PH-8ED05C54,Rosario,Mazzocchi,2002-01-16,M,Perugia,PG,2020
PH-01A55EB2,Loretta,Casini,1969-05-07,F,Napoli,NA,1997
PH-A62F09AE,Ninetta,Odescalchi,1994-02-11,F,Milano,MI,2013
PH-36DF86A4,Eugenia,Salvo,1983-08-07,F,Roma,RM,2011
PH-4E5C3350,Livio,Scaramucci,1960-07-27,M,Torino,TO,1979
PH-0CE803E0,Giustino,Casarin,1990-10-15,M,Padova,PD,2014
PH-CC157C8D,Beatrice,Cristoforetti,1969-01-15,F,Salerno,SA,1995
PH-127917DB,Tina,Marinetti,1972-03-18,F,Bari,BA,1995
PH-8A0BF17C,Annibale,Gabrieli,1975-01-27,M,Modena,MO,2004
PH-1B4770DE,Ilaria,Comolli,1984-03-05,F,Bari,BA,2010
PH-3F373BAA,Carlo,Grassi,1982-01-28,M,Roma,RM,2000
PH-451D36DE,Laura,Petrocelli,1988-09-20,F,Palermo,PA,2009
PH-F274ECB5,Ubaldo,Bembo,2003-10-10,M,Parma,PR,2023
PH-C6FACFE6,Leonardo,Guinizzelli,1974-01-12,M,Napoli,NA,1993
PH-6D57D62E,Federico,Bajamonti,2003-05-05,M,Milano,MI,2021
PH-CFDFEBD4,Loredana,Samele,1984-02-07,F,Milano,MI,2012
PH-47FCFFA2,Gionata,Caccioppoli,1979-05-08,M,Milano,MI,2005
PH-52A6096F,Romolo,Camanni,1963-09-04,M,Milano,MI,1992
PH-62E7945E,Elladio,Cassarà,2001-01-08,M,Taranto,TA,2020
